2
34 34
0.636312 -0.469560 0.901698 0.060606 1.000000
0.597509 -0.420227 0.931454 0.060606 1.000000
0.540293 -0.363444 0.961209 0.060606 1.000000
0.459567 -0.301714 0.990964 0.060606 1.000000
-0.476377 -0.312161 0.014094 0.075758 1.000000
-0.557232 -0.376925 0.043543 0.075758 1.000000
-0.613737 -0.435694 0.072992 0.075758 1.000000
-0.651611 -0.486215 0.102441 0.075758 1.000000
-0.675204 -0.528201 0.131890 0.075758 1.000000
-0.687425 -0.562158 0.161338 0.075758 1.000000
-0.690004 -0.588799 0.190787 0.075758 1.000000
-0.683763 -0.608790 0.220236 0.075758 1.000000
-0.668804 -0.622670 0.249685 0.075758 1.000000
-0.644596 -0.630838 0.279134 0.075758 1.000000
-0.609997 -0.633603 0.308583 0.075758 1.000000
-0.563228 -0.631265 0.338031 0.075758 1.000000
-0.501879 -0.624292 0.367480 0.075758 1.000000
-0.423121 -0.613606 0.396929 0.075758 1.000000
-0.324479 -0.600976 0.426378 0.075758 1.000000
-0.205581 -0.589290 0.455827 0.075758 1.000000
-0.070613 -0.582116 0.485276 0.075758 1.000000
0.070613 -0.582116 0.514724 0.075758 1.000000
0.205581 -0.589290 0.544173 0.075758 1.000000
0.324479 -0.600976 0.573622 0.075758 1.000000
0.423121 -0.613606 0.603071 0.075758 1.000000
0.501879 -0.624292 0.632520 0.075758 1.000000
0.563228 -0.631265 0.661969 0.075758 1.000000
0.609997 -0.633603 0.691417 0.075758 1.000000
0.644596 -0.630838 0.720866 0.075758 1.000000
0.668804 -0.622670 0.750315 0.075758 1.000000
0.683763 -0.608790 0.779764 0.075758 1.000000
0.690004 -0.588799 0.809213 0.075758 1.000000
0.687425 -0.562158 0.838662 0.075758 1.000000
0.675204 -0.528201 0.868110 0.075758 1.000000
0.651611 -0.486215 0.897559 0.075758 1.000000
0.613737 -0.435694 0.927008 0.075758 1.000000
0.557232 -0.376925 0.956457 0.075758 1.000000
0.476377 -0.312161 0.985906 0.075758 1.000000
-0.493653 -0.323575 0.020254 0.090909 1.000000
-0.574346 -0.391385 0.049329 0.090909 1.000000
-0.629907 -0.452050 0.078405 0.090909 1.000000
-0.666698 -0.503641 0.107480 0.090909 1.000000
-0.689368 -0.546191 0.136556 0.090909 1.000000
-0.700943 -0.580431 0.165631 0.090909 1.000000
-0.703188 -0.607213 0.194707 0.090909 1.000000
-0.696930 -0.627280 0.223782 0.090909 1.000000
-0.682258 -0.641196 0.252858 0.090909 1.000000
-0.658613 -0.649350 0.281933 0.090909 1.000000
-0.624795 -0.652003 0.311009 0.090909 1.000000
-0.578887 -0.649367 0.340085 0.090909 1.000000
-0.518195 -0.641788 0.369160 0.090909 1.000000
